time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,care_leaver_age,breakdown,care_leaver_count,care_leaver_percent
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,17 to 18 years,Total,7,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,17 to 18 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,17 to 18 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,19 to 21 years,Local authority in touch with care leaver,24,96
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,19 to 21 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,19 to 21 years,Total,25,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,19 to 21 years,Young person no longer requires services,0,0
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,19 to 21 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,17 to 18 years,Local authority in touch with care leaver,139,95
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,17 to 18 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,17 to 18 years,Total,147,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,17 to 18 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,17 to 18 years,Young person refuses contact,0,0
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,19 to 21 years,Local authority in touch with care leaver,303,93
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,19 to 21 years,Local authority not in touch with care leaver,14,4
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,19 to 21 years,Total,327,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,19 to 21 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,19 to 21 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,17 to 18 years,Local authority in touch with care leaver,90,97
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,17 to 18 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,17 to 18 years,Total,93,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,17 to 18 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,17 to 18 years,Young person refuses contact,0,0
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,19 to 21 years,Local authority in touch with care leaver,157,83
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,19 to 21 years,Local authority not in touch with care leaver,0,0
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,19 to 21 years,Total,189,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,19 to 21 years,Young person no longer requires services,32,17
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,19 to 21 years,Young person refuses contact,0,0
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,17 to 18 years,Local authority in touch with care leaver,132,98
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,17 to 18 years,Local authority not in touch with care leaver,0,0
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,17 to 18 years,Total,135,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,17 to 18 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,17 to 18 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,19 to 21 years,Local authority in touch with care leaver,278,82
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,19 to 21 years,Local authority not in touch with care leaver,0,0
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,19 to 21 years,Total,337,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,19 to 21 years,Young person no longer requires services,59,18
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,19 to 21 years,Young person refuses contact,0,0
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,17 to 18 years,Local authority in touch with care leaver,185,99
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,17 to 18 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,17 to 18 years,Total,187,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,17 to 18 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,17 to 18 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,19 to 21 years,Local authority in touch with care leaver,408,96
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,19 to 21 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,19 to 21 years,Total,427,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,19 to 21 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,19 to 21 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,17 to 18 years,Local authority in touch with care leaver,152,93
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,17 to 18 years,Local authority not in touch with care leaver,7,4
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,17 to 18 years,Total,163,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,17 to 18 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,17 to 18 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,19 to 21 years,Local authority in touch with care leaver,361,96
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,19 to 21 years,Local authority not in touch with care leaver,10,3
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,19 to 21 years,Total,376,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,19 to 21 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,19 to 21 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,17 to 18 years,Local authority in touch with care leaver,117,96
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,17 to 18 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,17 to 18 years,Total,122,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,17 to 18 years,Young person no longer requires services,0,0
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,17 to 18 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,19 to 21 years,Local authority in touch with care leaver,300,96
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,19 to 21 years,Local authority not in touch with care leaver,13,4
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,19 to 21 years,Total,313,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,19 to 21 years,Young person no longer requires services,0,0
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,19 to 21 years,Young person refuses contact,0,0
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,17 to 18 years,Local authority in touch with care leaver,z,z
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,17 to 18 years,Local authority not in touch with care leaver,z,z
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,17 to 18 years,Total,z,z
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,17 to 18 years,Young person no longer requires services,z,z
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,17 to 18 years,Young person refuses contact,z,z
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,19 to 21 years,Local authority in touch with care leaver,z,z
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,19 to 21 years,Local authority not in touch with care leaver,z,z
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,19 to 21 years,Total,z,z
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,19 to 21 years,Young person no longer requires services,z,z
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,19 to 21 years,Young person refuses contact,z,z
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,17 to 18 years,Local authority in touch with care leaver,209,99
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,17 to 18 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,17 to 18 years,Total,211,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,17 to 18 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,17 to 18 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,19 to 21 years,Local authority in touch with care leaver,503,98
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,19 to 21 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,19 to 21 years,Total,513,100
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,19 to 21 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,19 to 21 years,Young person refuses contact,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,17 to 18 years,Local authority in touch with care leaver,45,76
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,17 to 18 years,Local authority not in touch with care leaver,14,24
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,17 to 18 years,Total,59,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,17 to 18 years,Young person no longer requires services,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,17 to 18 years,Young person refuses contact,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,19 to 21 years,Local authority in touch with care leaver,110,94
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,19 to 21 years,Local authority not in touch with care leaver,6,5
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,19 to 21 years,Total,117,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,19 to 21 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,19 to 21 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,17 to 18 years,Local authority in touch with care leaver,56,93
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,17 to 18 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,17 to 18 years,Total,60,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,17 to 18 years,Young person no longer requires services,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,17 to 18 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,19 to 21 years,Local authority in touch with care leaver,118,94
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,19 to 21 years,Local authority not in touch with care leaver,6,5
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,19 to 21 years,Total,125,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,19 to 21 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,19 to 21 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,17 to 18 years,Local authority in touch with care leaver,105,95
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,17 to 18 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,17 to 18 years,Total,110,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,17 to 18 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,17 to 18 years,Young person refuses contact,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,19 to 21 years,Local authority in touch with care leaver,243,97
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,19 to 21 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,19 to 21 years,Total,251,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,19 to 21 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,19 to 21 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,17 to 18 years,Local authority in touch with care leaver,79,92
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,17 to 18 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,17 to 18 years,Total,86,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,17 to 18 years,Young person no longer requires services,6,7
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,17 to 18 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,19 to 21 years,Local authority in touch with care leaver,208,95
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,19 to 21 years,Local authority not in touch with care leaver,9,4
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,19 to 21 years,Total,220,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,19 to 21 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,19 to 21 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,17 to 18 years,Local authority in touch with care leaver,360,98
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,17 to 18 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,17 to 18 years,Total,367,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,17 to 18 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,17 to 18 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,19 to 21 years,Local authority in touch with care leaver,778,92
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,19 to 21 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,19 to 21 years,Total,850,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,19 to 21 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,19 to 21 years,Young person refuses contact,38,4
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,17 to 18 years,Local authority in touch with care leaver,143,97
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,17 to 18 years,Local authority not in touch with care leaver,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,17 to 18 years,Total,148,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,17 to 18 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,17 to 18 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,19 to 21 years,Local authority in touch with care leaver,335,95
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,19 to 21 years,Local authority not in touch with care leaver,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,19 to 21 years,Total,353,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,19 to 21 years,Young person no longer requires services,18,5
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,19 to 21 years,Young person refuses contact,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,17 to 18 years,Local authority in touch with care leaver,57,95
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,17 to 18 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,17 to 18 years,Total,60,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,17 to 18 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,17 to 18 years,Young person refuses contact,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,19 to 21 years,Local authority in touch with care leaver,201,95
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,19 to 21 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,19 to 21 years,Total,211,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,19 to 21 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,19 to 21 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,17 to 18 years,Local authority in touch with care leaver,111,99
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,17 to 18 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,17 to 18 years,Total,112,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,17 to 18 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,17 to 18 years,Young person refuses contact,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,19 to 21 years,Local authority in touch with care leaver,220,93
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,19 to 21 years,Local authority not in touch with care leaver,16,7
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,19 to 21 years,Total,236,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,19 to 21 years,Young person no longer requires services,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,19 to 21 years,Young person refuses contact,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,17 to 18 years,Local authority in touch with care leaver,72,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,17 to 18 years,Local authority not in touch with care leaver,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,17 to 18 years,Total,72,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,17 to 18 years,Young person no longer requires services,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,17 to 18 years,Young person refuses contact,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,19 to 21 years,Local authority in touch with care leaver,209,93
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,19 to 21 years,Local authority not in touch with care leaver,10,4
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,19 to 21 years,Total,225,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,19 to 21 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,19 to 21 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,17 to 18 years,Local authority in touch with care leaver,75,87
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,17 to 18 years,Local authority not in touch with care leaver,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,17 to 18 years,Total,86,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,17 to 18 years,Young person no longer requires services,11,13
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,17 to 18 years,Young person refuses contact,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,19 to 21 years,Local authority in touch with care leaver,207,88
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,19 to 21 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,19 to 21 years,Total,236,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,19 to 21 years,Young person no longer requires services,28,12
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,19 to 21 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,17 to 18 years,Local authority in touch with care leaver,62,97
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,17 to 18 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,17 to 18 years,Total,64,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,17 to 18 years,Young person no longer requires services,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,17 to 18 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,19 to 21 years,Local authority in touch with care leaver,187,96
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,19 to 21 years,Local authority not in touch with care leaver,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,19 to 21 years,Total,195,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,19 to 21 years,Young person no longer requires services,7,4
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,19 to 21 years,Young person refuses contact,c,c
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,17 to 18 years,Local authority in touch with care leaver,185,96
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,17 to 18 years,Local authority not in touch with care leaver,7,4
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,17 to 18 years,Total,192,100
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,17 to 18 years,Young person no longer requires services,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,17 to 18 years,Young person refuses contact,0,0
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,19 to 21 years,Local authority in touch with care leaver,511,93
